transcript_id,cov,fpkm,tpm
STRG.395.1,231.779053,46.482338,30.266491
STRG.395.2,1.238396,0.248355,0.161714
STRG.396.1,39.105232,7.842394,5.106493
STRG.396.2,3.937579,0.789665,0.514182
STRG.397.1,11.863442,2.379165,1.549168
STRG.397.2,19.59535,3.929767,2.558827
STRG.397.3,4.244251,0.851167,0.554229
STRG.398.1,8.012958,1.606966,1.046359
STRG.399.1,68.944908,13.826617,9.003059
STRG.400.1,12.345115,2.475762,1.612067
STRG.400.2,10.336116,2.072865,1.349725
STRG.401.1,16.54969,3.318973,2.161114
STRG.402.1,257.880951,51.716965,33.674965
STRG.403.1,3.955341,0.793227,0.516502
STRG.404.1,544.936279,109.284729,71.159615
STRG.405.1,5.550385,1.113107,0.724788
STRG.405.2,4.331036,0.868572,0.565561
STRG.405.3,3.354999,0.672831,0.438107
STRG.405.4,2.035382,0.408188,0.265787
STRG.405.5,1.651692,0.33124,0.215684
STRG.406.1,1.839247,0.368853,0.240175
STRG.407.1,57.071747,11.445504,7.452621
STRG.407.2,4.880691,0.978803,0.637337
STRG.408.1,64.222527,12.879564,8.386395
STRG.409.1,83.863419,16.818464,10.951168
STRG.409.2,25.25248,5.064281,3.297554
STRG.410.1,1.874133,0.37585,0.244731
STRG.411.1,15.527903,3.114057,2.027686
STRG.412.1,71.108757,14.260569,9.285622
STRG.413.1,28.742737,5.764238,3.753324
STRG.414.1,26.555168,5.32553,3.467664
STRG.415.1,46.884335,9.402461,6.122315
STRG.416.1,1.0,0.200546,0.130583
STRG.417.1,3.446609,0.691203,0.45007
STRG.418.1,7.089835,1.421837,0.925815
STRG.419.1,1.0,0.200546,0.130583
STRG.420.1,1.0,0.200546,0.130583
STRG.421.1,47.357246,9.497302,6.184069
STRG.422.1,9.019355,1.808795,1.177778
STRG.423.1,102.106064,20.476952,13.333354
STRG.424.1,1.686055,0.338131,0.220171
STRG.425.1,15.592392,3.12699,2.036107
STRG.425.2,7.698612,1.543925,1.005311
STRG.426.1,15.19838,3.047973,1.984656
STRG.426.2,1.965883,0.39425,0.256712
STRG.427.1,2.859478,0.573457,0.3734
STRG.428.1,26.885965,5.39187,3.51086
STRG.429.1,1.0,0.200546,0.130583
STRG.430.1,72.257286,14.490901,9.4356
STRG.430.2,1.813729,0.363736,0.236843
STRG.431.1,1.0,0.200546,0.130583
STRG.432.1,3835.2854,769.150757,500.824524
STRG.433.1,1.0,0.200546,0.130583
STRG.434.1,1.076454,0.215878,0.140567
STRG.434.2,3.48,0.6979,0.45443
STRG.435.1,1.0,0.200546,0.130583
STRG.436.1,285.729645,57.30191,37.311539
STRG.436.2,1.757972,0.352554,0.229562
STRG.437.1,4.619638,0.926449,0.603248
STRG.438.1,17.536291,3.516831,2.289948
STRG.438.2,10.640056,2.133819,1.389414
STRG.438.3,6.887926,1.381345,0.899449
STRG.438.4,3.683492,0.738709,0.481003
STRG.439.1,1.675482,0.336011,0.21879
STRG.440.1,1.0,0.200546,0.130583
STRG.439.2,1.338059,0.268342,0.174728
STRG.441.1,1.986532,0.398391,0.259408
STRG.442.1,9.251723,1.855395,1.208121
STRG.442.2,1.652066,0.331315,0.215732
STRG.443.1,16.377298,3.2844,2.138603
STRG.443.2,2.15204,0.431583,0.281021
STRG.444.1,4.683322,0.939221,0.611564
STRG.445.1,26.640995,5.342742,3.478871
STRG.446.1,156.647049,31.414923,20.455502
STRG.446.2,75.992439,15.239972,9.923349
STRG.446.3,25.783438,5.170763,3.366888
STRG.446.4,16.587008,3.326456,2.165987
STRG.446.5,9.172623,1.839532,1.197792
STRG.446.6,5.243097,1.051481,0.684661
STRG.446.7,1.476654,0.296137,0.192826
STRG.446.8,63.126724,12.659805,8.2433
STRG.447.1,107.622482,21.583246,14.053706
STRG.448.1,15.770197,3.162648,2.059325
STRG.448.2,7.449348,1.493936,0.972761
STRG.448.3,3.82858,0.767806,0.499949
STRG.448.4,2.209572,0.443121,0.288533
STRG.448.5,2.16645,0.434473,0.282902
STRG.449.1,1.737353,0.348419,0.226869
STRG.450.1,1.922156,0.38548,0.251002
STRG.451.1,64.028008,12.840554,8.360993
STRG.451.2,56.59861,11.350619,7.390837
STRG.452.1,4.047328,0.811675,0.528514
STRG.453.1,6.510395,1.305633,0.850149
STRG.454.1,3.150926,0.631905,0.411459
STRG.454.2,2.964161,0.59445,0.38707
STRG.455.1,1.764513,0.353866,0.230416
STRG.456.1,30.763729,6.169539,4.017231
STRG.456.2,5.243332,1.051529,0.684692
STRG.457.1,1.0,0.200546,0.130583
STRG.458.1,1.706869,0.342306,0.222889
STRG.459.1,78.247124,15.69214,10.217773
STRG.459.2,7.98684,1.601728,1.042948
STRG.459.3,1.622173,0.32532,0.211829
STRG.459.4,4.775138,0.957634,0.623554
STRG.460.1,2.086498,0.418439,0.272462
STRG.461.1,14.04155,2.815975,1.833593
STRG.462.1,1.537226,0.308284,0.200736
STRG.463.1,2.877473,0.577065,0.37575
STRG.463.2,1.816657,0.364323,0.237225
STRG.463.3,1.27233,0.255161,0.166145
STRG.463.4,1.253398,0.251364,0.163673
STRG.463.5,1.00369,0.201286,0.131065
STRG.464.1,1.23879,0.248434,0.161765
STRG.464.2,44.313778,8.886946,5.786643
STRG.464.3,42.678196,8.558937,5.573063
STRG.464.4,18.696518,3.74951,2.441454
STRG.464.5,1.077205,0.216029,0.140665
STRG.465.1,8.111165,1.626661,1.059183
STRG.466.1,3.603015,0.72257,0.470494
STRG.467.1,294.677338,59.096333,38.479961
STRG.467.2,2.775616,0.556638,0.362449
STRG.468.1,10.411261,2.087936,1.359538
STRG.469.1,8.741448,1.753062,1.141488
STRG.470.1,8.305688,1.665672,1.084585
STRG.470.2,1.713041,0.343543,0.223695
STRG.471.1,135.201096,27.114025,17.655014
STRG.472.1,1.0,0.200546,0.130583
STRG.473.1,2.385758,0.478454,0.31154
STRG.474.1,773.328369,155.08783,100.983833
STRG.474.2,161.773666,32.443047,21.12495
STRG.475.1,84.387825,16.923632,11.019647
STRG.476.1,5.570662,1.117173,0.727436
STRG.477.1,2.367762,0.474845,0.30919
STRG.478.1,1.253873,0.251459,0.163735
STRG.479.1,1.0,0.200546,0.130583
STRG.480.1,264.632202,53.070904,34.556568
STRG.481.1,3.379974,0.67784,0.441368
STRG.481.2,3.031869,0.608029,0.395912
STRG.482.1,193.590805,38.823841,25.279739
STRG.483.1,152.493317,30.581907,19.913092
STRG.483.2,14.038038,2.815271,1.833134
STRG.483.3,1.031468,0.206857,0.134693
STRG.484.1,67.595169,13.555934,8.826805
STRG.484.2,6.76323,1.356338,0.883165
STRG.485.1,1.0,0.200546,0.130583
STRG.486.1,1.0,0.200546,0.130583
STRG.487.1,1.989751,0.399036,0.259828
STRG.488.1,9.694958,1.944284,1.266
STRG.489.1,1.302326,0.261176,0.170062
STRG.490.1,4.719203,0.946417,0.616249
STRG.491.1,9.715238,1.948351,1.268649
STRG.492.1,6.752837,1.354254,0.881808
STRG.493.1,4.989672,1.000658,0.651568
STRG.494.1,11.02756,2.211532,1.440016
STRG.495.1,3.060251,0.613721,0.399618
STRG.496.1,1.536379,0.308114,0.200626
STRG.496.2,1.526659,0.306165,0.199356
STRG.496.3,5.739001,1.150933,0.749418
STRG.497.1,28.573338,5.730266,3.731203
STRG.497.2,1.177759,0.236195,0.153796
STRG.497.3,1.309979,0.262711,0.171061
STRG.498.1,9.997953,2.005049,1.305566
STRG.498.2,7.207341,1.445403,0.941159
STRG.498.3,5.359466,1.074819,0.699857
STRG.498.4,1.419561,0.284687,0.185371
STRG.499.1,572.717651,114.856178,74.787399
STRG.499.2,6.291478,1.26173,0.821562
STRG.499.3,2.875973,0.576765,0.375554
STRG.500.1,26.288286,5.272008,3.432813
STRG.500.2,25.392035,5.092268,3.315778
STRG.501.1,8.674048,1.739545,1.132686
STRG.502.1,2.281734,0.457592,0.297957
STRG.502.2,1.704166,0.341763,0.222536
STRG.503.1,5.909638,1.185154,0.7717
STRG.504.1,53.17622,10.664273,6.94393
STRG.504.2,8.534597,1.711578,1.114476
STRG.504.3,5.740812,1.151296,0.749655
STRG.504.4,3.002614,0.602162,0.392091
STRG.504.5,2.700763,0.541627,0.352675
STRG.504.6,2.400059,0.481322,0.313408
STRG.504.7,1.343547,0.269443,0.175445
STRG.505.1,15.08505,3.025245,1.969857
STRG.506.1,1.0,0.200546,0.130583
STRG.506.2,1.527743,0.306383,0.199498
STRG.507.1,63.660858,12.766924,8.31305
STRG.507.2,3.346592,0.671145,0.437009
STRG.508.1,1.782244,0.357422,0.232731
STRG.508.2,61.264824,12.286408,8.000168
STRG.509.1,2.033772,0.407865,0.265577
STRG.510.1,12.975218,2.602127,1.694348
STRG.511.1,14.77882,2.963832,1.929868
STRG.512.1,109.994141,22.058874,14.363406
STRG.513.1,37.043186,7.428859,4.837224
STRG.513.2,10.478703,2.101461,1.368344
STRG.514.1,3.100956,0.621884,0.404933
STRG.514.2,1.828886,0.366776,0.238822
STRG.515.1,9.358147,1.876738,1.222018
STRG.515.2,4.810459,0.964718,0.628166
STRG.515.3,3.802424,0.762561,0.496533
STRG.515.4,2.845189,0.570591,0.371534
STRG.515.5,2.664896,0.534434,0.347991
STRG.515.6,2.096715,0.420488,0.273796
STRG.515.7,2.061121,0.413349,0.269148
STRG.515.8,1.254358,0.251556,0.163798
STRG.516.1,19.242041,3.858912,2.512691
STRG.517.1,10.457438,2.097196,1.365568
STRG.517.2,1.177232,0.236089,0.153727
STRG.518.1,3.248902,0.651554,0.424253
STRG.519.1,3064.735596,614.620117,400.203491
STRG.519.2,10.791048,2.1641,1.409131
STRG.520.1,311.018707,62.373528,40.613873
STRG.520.2,142.618881,28.601633,18.623655
STRG.520.3,36.182602,7.256272,4.724846
STRG.520.4,1.059817,0.212542,0.138394
STRG.521.1,1.0,0.200546,0.130583
STRG.522.1,91.102798,18.270292,11.896511
STRG.522.2,30.868263,6.190504,4.030882
STRG.522.3,3.01992,0.605633,0.394351
STRG.523.1,6.49151,1.301846,0.847683
STRG.524.1,40.776981,8.177656,5.324796
STRG.525.1,187.870483,37.676655,24.532761
STRG.526.1,8.409568,1.686504,1.09815
STRG.527.1,23.732468,4.759449,3.099066
STRG.527.2,2.25495,0.452221,0.294459
STRG.528.1,38039.796875,7628.725098,4967.365234
STRG.529.1,4.160975,0.834466,0.543354
STRG.530.1,10.789887,2.163867,1.40898
STRG.531.1,1.0,0.200546,0.130583
STRG.532.1,1.875432,0.37611,0.2449
STRG.533.1,1.862174,0.373451,0.243169
STRG.534.1,11.499809,2.306239,1.501684
STRG.535.1,8.873823,1.779609,1.158774
STRG.535.2,1.751053,0.351166,0.228658
STRG.535.3,8.971329,1.799163,1.171506
STRG.536.1,14.877035,2.983528,1.942693
STRG.536.2,3.186271,0.638994,0.416074
STRG.536.3,1.502773,0.301375,0.196237
STRG.537.1,22.560827,4.524481,2.946069
STRG.537.2,15.211149,3.050534,1.986323
STRG.537.3,1.723076,0.345556,0.225005
STRG.538.1,4.331776,0.86872,0.565658
STRG.539.1,11.847639,2.375995,1.547105
STRG.540.1,2.485065,0.49837,0.324508
STRG.540.2,1.368894,0.274526,0.178755
STRG.540.3,1.204155,0.241488,0.157243
STRG.541.1,3.090795,0.619846,0.403606
STRG.542.1,12.038865,2.414345,1.572076
STRG.543.1,23.595901,4.732061,3.081233
STRG.544.1,4657.508301,934.044189,608.193176
STRG.544.2,1529.102661,306.655243,199.6754
STRG.544.3,438.967133,88.033058,57.321812
STRG.545.1,188.221573,37.747063,24.578608
STRG.546.1,1.932904,0.387636,0.252405
STRG.547.1,69.297791,13.897388,9.04914
STRG.547.2,29.837421,5.983772,3.896271
STRG.548.1,44.346241,8.893456,5.790882
STRG.549.1,2.120255,0.425208,0.27687
STRG.550.1,1.0,0.200546,0.130583
STRG.551.1,14.383718,2.884595,1.878274
STRG.552.1,5.01384,1.005505,0.654724
STRG.553.1,13.843339,2.776225,1.80771
STRG.553.2,10.607809,2.127353,1.385203
STRG.553.3,7.222082,1.448359,0.943084
STRG.554.1,103.446373,20.745745,13.508377
STRG.555.1,43.659286,8.755691,5.701177
STRG.556.1,23.712687,4.755482,3.096483
STRG.557.1,29.85935,5.98817,3.899135
STRG.558.1,5.214989,1.045845,0.680991
STRG.559.1,9.806952,1.966744,1.280625
STRG.560.1,8.984495,1.801804,1.173226
STRG.561.1,1.0,0.200546,0.130583
STRG.562.1,1.0,0.200546,0.130583
STRG.563.1,5.450301,1.093035,0.711719
STRG.564.1,5.003687,1.003469,0.653398
STRG.564.2,3.401058,0.682068,0.444122
STRG.564.3,54.978798,11.025772,7.179317
STRG.564.4,3.203775,0.642504,0.41836
STRG.564.5,2.447398,0.490816,0.319589
STRG.565.1,47.703041,9.566648,6.229224
STRG.565.2,7.477533,1.499588,0.976442
STRG.566.1,3.392788,0.68041,0.443042
STRG.567.1,1.296901,0.260088,0.169354
STRG.568.1,22.622368,4.536823,2.954105
STRG.568.2,2.464686,0.494283,0.321847
STRG.569.1,3.089069,0.6195,0.403381
STRG.570.1,2163.905273,433.962311,282.570068
STRG.571.1,23.036283,4.619832,3.008156
STRG.571.2,1.010879,0.202728,0.132004
STRG.571.3,218.4767,43.814606,28.529425
STRG.571.4,18.510101,3.712125,2.417112
STRG.572.1,26.791485,5.372922,3.498522
STRG.573.1,119.355522,23.93626,15.585847
STRG.573.2,12.077619,2.422117,1.577136
STRG.574.1,1.331842,0.267095,0.173916
STRG.575.1,3.889465,0.780016,0.507899
STRG.576.1,27.031267,5.42101,3.529834
STRG.577.1,23.83429,4.779869,3.112362
STRG.578.1,663.701843,133.102676,86.668427
STRG.579.1,3.8,0.762074,0.496217
STRG.580.1,2.511064,0.503584,0.327903
STRG.581.1,1.0,0.200546,0.130583
STRG.582.1,1.368088,0.274364,0.17865
STRG.583.1,12.273369,2.461374,1.602698
STRG.584.1,1.997253,0.400541,0.260808
STRG.585.1,13.003012,2.607701,1.697977
STRG.585.2,1.612427,0.323366,0.210556
STRG.585.3,1.53207,0.30725,0.200063
STRG.586.1,495.20285,99.310898,64.66526
STRG.586.2,84.40966,16.928011,11.022499
STRG.586.3,16.77545,3.364248,2.190595
STRG.586.4,14.694313,2.946884,1.918833
STRG.586.5,1.694827,0.339891,0.221316
STRG.587.1,41.018951,8.226182,5.356393
STRG.587.2,12.79427,2.565838,1.670719
STRG.587.3,2.90043,0.581669,0.378748
STRG.588.1,2.139163,0.429,0.279339
STRG.589.1,10.547579,2.115274,1.377338
STRG.590.1,1.0,0.200546,0.130583
STRG.591.1,32.2826,6.474143,4.215571
STRG.592.1,2.014963,0.404093,0.263121
STRG.593.1,2.331507,0.467574,0.304456
STRG.594.1,1.0,0.200546,0.130583
STRG.595.1,48.30014,9.686395,6.307195
STRG.596.1,1.0,0.200546,0.130583
STRG.597.1,1.0,0.200546,0.130583
STRG.598.1,7.662643,1.536712,1.000614
STRG.599.1,3.692805,0.740577,0.482219
STRG.600.1,2.382413,0.477783,0.311104
STRG.601.1,3.098959,0.621484,0.404673
STRG.602.1,2.484296,0.498215,0.324408
STRG.603.1,117.875122,23.639372,15.392531
STRG.604.1,1.739674,0.348884,0.227172
STRG.605.1,1.820513,0.365096,0.237729
STRG.606.1,1.0,0.200546,0.130583
STRG.607.1,1.96337,0.393746,0.256383
STRG.608.1,31.829212,6.383218,4.156366
STRG.609.1,1.725632,0.346068,0.225339
STRG.610.1,1.0,0.200546,0.130583
STRG.611.1,46.593616,9.344159,6.084352
STRG.612.1,12.816013,2.570199,1.673558
STRG.613.1,3.221393,0.646037,0.42066
STRG.614.1,362.643982,72.726761,47.355274
STRG.614.2,1.820706,0.365135,0.237754
STRG.615.1,11.126344,2.231343,1.452916
STRG.615.2,1.731866,0.347319,0.226153
STRG.615.3,1.027333,0.206027,0.134153
STRG.616.1,2.783518,0.558223,0.363481
STRG.616.2,5.715107,1.146141,0.746298
STRG.616.3,5.286287,1.060143,0.690301
STRG.617.1,45.98978,9.223062,6.005501
STRG.618.1,88.056526,17.659376,11.498718
STRG.618.2,5.282145,1.059312,0.68976
STRG.619.1,154.346817,30.953621,20.155128
STRG.619.2,16.44186,3.297348,2.147033
STRG.619.3,1.973437,0.395765,0.257698
STRG.620.1,11.90487,2.387473,1.554578
STRG.621.1,1.0,0.200546,0.130583
STRG.622.1,1.980769,0.397235,0.258655
STRG.623.1,1.0,0.200546,0.130583
STRG.624.1,21.129869,4.237509,2.75921
STRG.625.1,19.307724,3.872085,2.521268
STRG.625.2,9.585268,1.922286,1.251677
STRG.626.1,3.247525,0.651278,0.424073
STRG.627.1,1.619469,0.324778,0.211476
STRG.628.1,1.68018,0.336953,0.219404
STRG.629.1,1.17682,0.236006,0.153673
STRG.630.1,1.232263,0.247125,0.160913
STRG.631.1,1.043769,0.209324,0.136299
STRG.632.1,7.283146,1.460605,0.951058
STRG.633.1,11.922964,2.391102,1.556941
STRG.634.1,1.878961,0.376818,0.245361
STRG.635.1,41.61557,8.345832,5.434302
STRG.635.2,8.743353,1.753444,1.141737
STRG.636.1,3.619846,0.725945,0.472692
STRG.637.1,1.453125,0.291418,0.189754
STRG.638.1,50.361794,10.099852,6.576413
STRG.638.2,44.037605,8.83156,5.750579
STRG.639.1,116.369743,23.337475,15.195953
STRG.640.1,40.36414,8.094862,5.270885
STRG.640.2,4.184845,0.839253,0.546471
STRG.641.1,9.238307,1.852705,1.206369
STRG.642.1,6.407283,1.284954,0.836685
STRG.643.1,20.263662,4.063794,2.646097
STRG.644.1,10.341821,2.07401,1.35047
STRG.645.1,47.293877,9.484593,6.175794
STRG.645.2,14.036954,2.815053,1.832993
STRG.645.3,4.159384,0.834147,0.543146
STRG.646.1,20.548349,4.120887,2.683273
STRG.647.1,1.848153,0.37064,0.241338
STRG.647.2,1.714086,0.343753,0.223831
STRG.647.3,27.860233,5.587255,3.638083
STRG.647.4,11.048383,2.215708,1.442735
STRG.647.5,3.488738,0.699652,0.455571
STRG.647.6,2.215925,0.444395,0.289363
STRG.647.7,1.076055,0.215798,0.140515
STRG.647.8,10.499074,2.105546,1.371004
STRG.648.1,4.128631,0.82798,0.539131
STRG.649.1,63.25005,12.684538,8.259405
STRG.649.2,5.060352,1.014833,0.660798
STRG.649.3,3.283561,0.658505,0.428778
STRG.650.1,1.0,0.200546,0.130583
STRG.651.1,134.71904,27.017349,17.592068
STRG.651.2,32.475346,6.512797,4.24074
STRG.651.3,20.465397,4.104251,2.672441
STRG.651.4,1.04137,0.208842,0.135986
STRG.652.1,36.730797,7.366211,4.796431
STRG.653.1,1.615741,0.32403,0.210989
STRG.654.1,329.225586,66.024841,42.99139
STRG.655.1,7.487201,1.501527,0.977704
STRG.656.1,136.921005,27.458946,17.879608
STRG.657.1,25.153633,5.044458,3.284647
STRG.658.1,6.259604,1.255338,0.8174
STRG.659.1,3.438298,0.689537,0.448985
STRG.660.1,6.266222,1.256665,0.818264
STRG.661.1,3.636143,0.729214,0.47482
STRG.662.1,1219.443481,244.554367,159.239044
STRG.663.1,30.412125,6.099027,3.971318
STRG.663.2,24.587189,4.93086,3.210678
STRG.663.3,7.586525,1.521446,0.990674
STRG.664.1,8.771286,1.759045,1.145384
STRG.665.1,9.169233,1.838852,1.197349
STRG.665.2,5.613573,1.125779,0.733039
STRG.666.1,9.994138,2.004283,1.305068
STRG.667.1,62.292995,12.492604,8.13443
STRG.668.1,56.558365,11.342548,7.385582
STRG.668.2,165.066559,33.10342,21.554949
STRG.668.3,17.057102,3.420732,2.227374
STRG.668.4,7.738324,1.551889,1.010496
STRG.669.1,2.757009,0.552907,0.36002
STRG.670.1,4.90808,0.984295,0.640914
STRG.671.1,1.0,0.200546,0.130583
STRG.672.1,1.0,0.200546,0.130583
STRG.673.1,3.491588,0.700224,0.455943
STRG.673.2,2.767621,0.555035,0.361405
STRG.674.1,15.89487,3.187651,2.075606
STRG.675.1,1.945946,0.390251,0.254108
STRG.676.1,4.155056,0.833279,0.542581
STRG.677.1,12.497541,2.50633,1.631971
STRG.678.1,2.51948,0.505271,0.329002
STRG.679.1,1.0,0.200546,0.130583
STRG.680.1,25.319138,5.077649,3.306258
STRG.680.2,14.110572,2.829817,1.842606
STRG.681.1,1.502268,0.301274,0.196171
STRG.682.1,3.469828,0.69586,0.453102
STRG.683.1,28.635674,5.742766,3.739343
STRG.683.2,23.595676,4.732016,3.081203
STRG.683.3,1.843629,0.369732,0.240747
STRG.684.1,2.850225,0.571601,0.372192
STRG.684.2,1.841833,0.369372,0.240513
STRG.685.1,2.149959,0.431165,0.280749
STRG.686.1,1.0,0.200546,0.130583
STRG.687.1,1.0,0.200546,0.130583
STRG.688.1,14.745569,2.957163,1.925526
STRG.688.2,1.030441,0.206651,0.134558
STRG.689.1,74.062141,14.852859,9.671285
STRG.690.1,2640.877686,529.617188,344.854706
STRG.691.1,4.603067,0.923126,0.601084
STRG.692.1,8.37402,1.679375,1.093508
STRG.693.1,70.612526,14.161052,9.220822
STRG.694.1,1.430863,0.286954,0.186847
STRG.694.2,2.589504,0.519314,0.338146
STRG.695.1,2.470128,0.495374,0.322558
STRG.696.1,7.836305,1.571539,1.023291
STRG.697.1,56.761436,11.383273,7.4121
STRG.697.2,13.4028,2.687876,1.750183
STRG.697.3,6.491103,1.301764,0.84763
STRG.697.4,6.496212,1.302789,0.848297
STRG.698.1,14.548374,2.917617,1.899776
STRG.699.1,1.0,0.200546,0.130583
STRG.700.1,2.00701,0.402498,0.262082
STRG.701.1,27.839748,5.583147,3.635408
STRG.702.1,1.401081,0.280981,0.182958
STRG.703.1,264.650574,53.074585,34.558964
STRG.703.2,1.038887,0.208345,0.135661
STRG.704.1,9.195444,1.844109,1.200772
STRG.704.2,8.107232,1.625872,1.05867
STRG.705.1,3.570982,0.716146,0.466311
STRG.706.1,1.0,0.200546,0.130583
STRG.707.1,1.513981,0.303623,0.197701
STRG.708.1,1.960469,0.393164,0.256005
STRG.709.1,10.180628,2.041683,1.329421
STRG.710.1,6.459391,1.295404,0.843489
STRG.711.1,2.237956,0.448813,0.29224
STRG.712.1,1.0,0.200546,0.130583
STRG.713.1,1.203187,0.241294,0.157116
STRG.714.1,3.682089,0.738428,0.48082
STRG.715.1,7.632415,1.530649,0.996666
STRG.715.2,2.250371,0.451303,0.293861
STRG.715.3,1.878385,0.376702,0.245286
STRG.715.4,1.54554,0.309952,0.201822
STRG.715.5,1.095154,0.219629,0.143009
STRG.716.1,2.620431,0.525517,0.342185
STRG.717.1,3.786542,0.759375,0.494459
STRG.717.2,10.322601,2.070155,1.34796
STRG.718.1,3.542416,0.710417,0.462581
STRG.719.1,6.562207,1.316024,0.856915
STRG.720.1,4.013477,0.804886,0.524093
STRG.721.1,1.0,0.200546,0.130583
STRG.722.1,1.0,0.200546,0.130583
STRG.723.1,1.0,0.200546,0.130583
STRG.724.1,17.850796,3.579904,2.331017
STRG.725.1,13.524565,2.712296,1.766083
STRG.726.1,2.562202,0.513839,0.334581
STRG.727.1,1.0,0.200546,0.130583
STRG.728.1,8.790578,1.762914,1.147903
STRG.729.1,5.179927,1.038813,0.676412
STRG.730.1,3.070312,0.615738,0.400932
STRG.730.2,1.023411,0.205241,0.13364
STRG.731.1,15.105536,3.029353,1.972532
STRG.732.1,1.0,0.200546,0.130583
STRG.733.1,22.198395,4.451797,2.898741
STRG.733.2,9.370677,1.879251,1.223655
STRG.734.1,14.530895,2.914111,1.897493
STRG.734.2,2.448233,0.490983,0.319699
STRG.734.3,1.765851,0.354134,0.230591
STRG.735.1,24.04022,4.821167,3.139253
STRG.736.1,7.738445,1.551913,1.010512
STRG.737.1,5.136472,1.030098,0.670738
STRG.738.1,12.473455,2.5015,1.628826
STRG.738.2,10.928432,2.191652,1.427072
STRG.738.3,1.832506,0.367502,0.239295
STRG.738.4,2.398437,0.480997,0.313196
STRG.739.1,1.0,0.200546,0.130583
STRG.739.2,1.453985,0.291591,0.189866
STRG.740.1,1.681141,0.337146,0.219529
STRG.741.1,1.960317,0.393134,0.255985
STRG.742.1,1.268384,0.254369,0.16563
STRG.743.1,12551.524414,2517.156494,1639.020386
STRG.744.1,6.377388,1.278959,0.832781
STRG.745.1,411.980896,82.621078,53.797855
STRG.746.1,7.155976,1.435102,0.934452
STRG.747.1,1.485821,0.297975,0.194024
STRG.748.1,5.576324,1.118309,0.728175
STRG.749.1,2.188674,0.43893,0.285804
STRG.750.1,4.024741,0.807145,0.525564
STRG.750.2,3.427845,0.68744,0.44762
STRG.751.1,2.513726,0.504117,0.328251
STRG.752.1,2.910292,0.583647,0.380036
STRG.753.1,24.538334,4.921062,3.204298
STRG.753.2,7.915323,1.587386,1.03361
STRG.753.3,2.989093,0.59945,0.390326
STRG.754.1,3.483758,0.698653,0.454921
STRG.755.1,10.436536,2.093004,1.362838
STRG.755.2,1.717961,0.34453,0.224337
STRG.755.3,1.07997,0.216584,0.141026
STRG.756.1,2.800837,0.561696,0.365743
STRG.757.1,3.14882,0.631483,0.411184
STRG.757.2,6.316881,1.266825,0.82488
STRG.758.1,1.72679,0.346301,0.22549
STRG.759.1,6.96416,1.396634,0.909404
STRG.759.2,1.352412,0.271221,0.176603
STRG.760.1,12.718221,2.550587,1.660788
STRG.761.1,1.967509,0.394576,0.256924
STRG.762.1,5.64969,1.133022,0.737756
STRG.763.1,5.311499,1.065199,0.693593
STRG.764.1,1.611111,0.323102,0.210384
STRG.765.1,54.876308,11.005219,7.165934
STRG.766.1,83.545433,16.754694,10.909644
STRG.766.2,12.429653,2.492716,1.623106
STRG.766.3,10.039166,2.013314,1.310948
STRG.766.4,3.357285,0.67329,0.438406
STRG.767.1,29.518288,5.919771,3.854598
STRG.768.1,8.595201,1.723732,1.12239
STRG.769.1,1.991031,0.399293,0.259996
STRG.768.2,2.001993,0.401491,0.261427
STRG.770.1,6.54661,1.312896,0.854878
STRG.771.1,20.833143,4.178001,2.720462
STRG.772.1,2.00895,0.402887,0.262335
STRG.773.1,13.258339,2.658906,1.731319
STRG.773.2,6.725811,1.348834,0.878279
STRG.774.1,5.88857,1.180928,0.768949
STRG.774.2,3.454752,0.692836,0.451133
STRG.775.1,1.0,0.200546,0.130583
STRG.776.1,1.641689,0.329234,0.214377
STRG.777.1,10.193889,2.044343,1.331152
STRG.777.2,1.085916,0.217776,0.141803
STRG.778.1,18.137566,3.637414,2.368464
STRG.779.1,4.447553,0.891939,0.580776
STRG.780.1,33.016472,6.621318,4.311402
